timestamp_pred,timeframe,entry_price,predicted_price,direction_pred,target_time,actual_price,error_abs,status
2025-12-19 06:32:55.445401,30m,86907.0,87340.37878451496,UP,2025-12-19 07:02:55.445401,87841.6,501.2212154850422,COMPLETED
2025-12-19 06:32:55.445401,1h,86907.0,87985.05637951288,UP,2025-12-19 07:32:55.445401,87755.0,230.05637951288367,COMPLETED
2025-12-19 06:32:55.445401,3h,86907.0,88522.39178203605,UP,2025-12-19 09:32:55.445401,87986.2,536.1917820360541,COMPLETED
2025-12-19 06:32:55.445401,6h,86907.0,88486.0913723968,UP,2025-12-19 12:32:55.445401,87966.5,519.5913723967969,COMPLETED
2025-12-19 06:32:55.445401,12h,86907.0,85877.03295832872,DOWN,2025-12-19 18:32:55.445401,87239.1,1362.067041671282,COMPLETED
2025-12-19 07:22:20.798100,30m,87841.6,88279.63935054542,UP,2025-12-19 07:52:20.798100,87704.1,575.5393505454122,COMPLETED
2025-12-19 07:22:20.798100,1h,87841.6,88931.24982414098,UP,2025-12-19 08:22:20.798100,87712.0,1219.2498241409776,COMPLETED
2025-12-19 07:22:20.798100,3h,87841.6,89474.36374470295,UP,2025-12-19 10:22:20.798100,87892.3,1582.063744702944,COMPLETED
2025-12-19 07:22:20.798100,6h,87841.6,89437.67295957208,UP,2025-12-19 13:22:20.798100,87832.5,1605.1729595720826,COMPLETED
2025-12-19 07:22:20.798100,12h,87841.6,87702.54308072236,DOWN,2025-12-19 19:22:20.798100,,,PENDING
2025-12-19 07:42:29.578630,30m,87755.0,88192.60750267655,UP,2025-12-19 08:12:29.578630,87704.1,488.5075026765408,COMPLETED
2025-12-19 07:42:29.578630,1h,87755.0,88843.5755760083,UP,2025-12-19 08:42:29.578630,88126.1,717.4755760082917,COMPLETED
2025-12-19 07:42:29.578630,3h,87755.0,89386.15405931138,UP,2025-12-19 10:42:29.578630,88194.4,1191.7540593113808,COMPLETED
2025-12-19 07:42:29.578630,6h,87755.0,89349.49944635853,UP,2025-12-19 13:42:29.578630,87940.4,1409.0994463585375,COMPLETED
2025-12-19 07:42:29.578630,12h,87755.0,87616.08017213701,DOWN,2025-12-19 19:42:29.578630,,,PENDING
2025-12-19 08:30:29.584366,30m,87712.0,88149.3930747509,UP,2025-12-19 09:00:29.584366,87913.8,235.59307475089736,COMPLETED
2025-12-19 08:30:29.584366,1h,87712.0,88800.04217335582,UP,2025-12-19 09:30:29.584366,87986.2,813.8421733558207,COMPLETED
2025-12-19 08:30:29.584366,3h,87712.0,89342.35479289293,UP,2025-12-19 11:30:29.584366,88188.2,1154.1547928929358,COMPLETED
2025-12-19 08:30:29.584366,6h,87712.0,89079.5020443201,UP,2025-12-19 14:30:29.584366,88112.7,966.8020443201094,COMPLETED
2025-12-19 08:30:29.584366,12h,87712.0,87328.46650604904,DOWN,2025-12-19 20:30:29.584366,,,PENDING
2025-12-19 08:55:33.591241,30m,88126.1,88565.55806554185,UP,2025-12-19 09:25:33.591241,87986.2,579.3580655418482,COMPLETED
2025-12-19 08:55:33.591241,1h,88126.1,89219.27896494634,UP,2025-12-19 09:55:33.591241,87892.3,1326.9789649463346,COMPLETED
2025-12-19 08:55:33.591241,3h,88126.1,89764.15191437845,UP,2025-12-19 11:55:33.591241,87990.7,1773.4519143784564,COMPLETED
2025-12-19 08:55:33.591241,6h,88126.1,89500.05820307322,UP,2025-12-19 14:55:33.591241,88271.8,1228.2582030732156,COMPLETED
2025-12-19 08:55:33.591241,12h,88126.1,87740.75579349152,DOWN,2025-12-19 20:55:33.591241,,,PENDING
2025-12-19 09:25:07.284616,30m,87913.8,88352.19938999266,UP,2025-12-19 09:55:07.284616,87892.3,459.8993899926572,COMPLETED
2025-12-19 09:25:07.284616,1h,87913.8,89004.34544440862,UP,2025-12-19 10:25:07.284616,88194.4,809.9454444086296,COMPLETED
2025-12-19 09:25:07.284616,3h,87913.8,89547.90576878228,UP,2025-12-19 12:25:07.284616,87966.5,1581.4057687822788,COMPLETED
2025-12-19 09:25:07.284616,6h,87913.8,89284.44827188924,UP,2025-12-19 15:25:07.284616,88025.9,1258.5482718892454,COMPLETED
2025-12-19 09:25:07.284616,12h,87913.8,87529.38410615987,DOWN,2025-12-19 21:25:07.284616,,,PENDING
2025-12-19 09:46:48.773158,30m,87986.2,88424.96042677909,UP,2025-12-19 10:16:48.773158,87892.3,532.6604267790826,COMPLETED
2025-12-19 09:46:48.773158,1h,87986.2,89077.64354561883,UP,2025-12-19 10:46:48.773158,88194.4,883.2435456188396,COMPLETED
2025-12-19 09:46:48.773158,3h,87986.2,89621.65151037983,UP,2025-12-19 12:46:48.773158,87994.6,1627.0515103798243,COMPLETED
2025-12-19 09:46:48.773158,6h,87986.2,89357.97704729065,UP,2025-12-19 15:46:48.773158,88350.0,1007.977047290653,COMPLETED
2025-12-19 09:46:48.773158,12h,87986.2,87601.46752661587,DOWN,2025-12-19 21:46:48.773158,,,PENDING
2025-12-19 10:24:00.677019,30m,87892.3,88330.59217602984,UP,2025-12-19 10:54:00.677019,88190.9,139.6921760298428,COMPLETED
2025-12-19 10:24:00.677019,1h,87892.3,88982.57874308238,UP,2025-12-19 11:24:00.677019,88188.2,794.3787430823868,COMPLETED
2025-12-19 10:24:00.677019,3h,87892.3,89526.00613557306,UP,2025-12-19 13:24:00.677019,87832.5,1693.5061355730577,COMPLETED
2025-12-19 10:24:00.677019,6h,87892.3,89262.61306924932,UP,2025-12-19 16:24:00.677019,88350.0,912.613069249317,COMPLETED
2025-12-19 10:24:00.677019,12h,87892.3,87507.97811804102,DOWN,2025-12-19 22:24:00.677019,,,PENDING
2025-12-19 10:48:21.613901,30m,88194.4,88634.19865687488,UP,2025-12-19 11:18:21.613901,88190.9,443.2986568748893,COMPLETED
